date,Stage_ft,Stage_m,Storage_acft,Storage_cmd,SA_acres
7/19/2013,15.322,4.6701456,4121680,5084009846,449488
7/20/2013,15.37,4.684776,4142800,5110060944,449680
7/21/2013,15.434,4.7042832,4170960,5144795741,449936
7/22/2013,15.538,4.7359824,4217100,5201708508,450352
7/23/2013,15.58,4.748784,4236000,5225021280,450520
7/24/2013,15.61,4.757928,4249500,5241673260,450640
7/25/2013,15.626,4.7628048,4256700,5250554316,450704
7/26/2013,15.662,4.7737776,4272900,5270536692,450848
7/27/2013,15.718,4.7908464,4298100,5301620388,451072
7/28/2013,15.758,4.8030384,4316100,5323823028,451232
7/29/2013,15.804,4.8170592,4336800,5349356064,451416
7/30/2013,15.842,4.8286416,4353900,5370448572,451568
7/31/2013,15.874,4.8383952,4368300,5388210684,451696
8/1/2013,15.882,4.8408336,4371900,5392651212,451728
8/2/2013,15.888,4.8426624,4374600,5395981608,451752
8/3/2013,15.902,4.8469296,4380900,5403752532,451808
8/4/2013,15.912,4.8499776,4385400,5409303192,451848
8/5/2013,15.944,4.8597312,4399800,5427065304,451976
8/6/2013,16.016,4.8816768,4432200,5467030056,452260.8
8/7/2013,16.052,4.8926496,4448400,5487012432,452397.6
8/8/2013,16.062,4.8956976,4452900,5492563092,452435.6
8/9/2013,16.066,4.8969168,4454700,5494783356,452450.8
8/10/2013,16.07,4.898136,4456500,5497003620,452466
8/11/2013,16.05,4.89204,4447500,5485902300,452390
8/12/2013,16.028,4.8853344,4437600,5473690848,452306.4
8/13/2013,16.004,4.8780192,4426800,5460369264,452215.2
8/14/2013,15.978,4.8700944,4415100,5445937548,452112
8/15/2013,15.942,4.8591216,4398900,5425955172,451968
8/16/2013,15.914,4.8505872,4386300,5410413324,451856
8/17/2013,15.87,4.837176,4366500,5385990420,451680
8/18/2013,15.824,4.8231552,4345800,5360457384,451496
8/19/2013,15.77,4.806696,4321500,5330483820,451280
8/20/2013,15.722,4.7920656,4299900,5303840652,451088
8/21/2013,15.666,4.7749968,4274700,5272756956,450864
8/22/2013,15.632,4.7646336,4259400,5253884712,450728
8/23/2013,15.62,4.760976,4254000,5247223920,450680
8/24/2013,15.61,4.757928,4249500,5241673260,450640
8/25/2013,15.576,4.7475648,4234200,5222801016,450504
8/26/2013,15.568,4.7451264,4230600,5218360488,450472
8/27/2013,15.572,4.7463456,4232400,5220580752,450488
8/28/2013,15.564,4.7439072,4228800,5216140224,450456
8/29/2013,15.58,4.748784,4236000,5225021280,450520
8/30/2013,15.566,4.7445168,4229700,5217250356,450464
8/31/2013,15.56,4.742688,4227000,5213919960,450440
9/1/2013,15.566,4.7445168,4229700,5217250356,450464
9/2/2013,15.556,4.7414688,4225200,5211699696,450424
9/3/2013,15.558,4.7420784,4226100,5212809828,450432
9/4/2013,15.55,4.73964,4222500,5208369300,450400
9/5/2013,15.544,4.7378112,4219800,5205038904,450376
9/6/2013,15.52,4.730496,4209000,5191717320,450280
9/7/2013,15.522,4.7311056,4209900,5192827452,450288
9/8/2013,15.518,4.7298864,4208100,5190607188,450272
9/9/2013,15.502,4.7250096,4200900,5181726132,450208
9/10/2013,15.476,4.7170848,4189440,5167590451,450104
9/11/2013,15.456,4.7109888,4180640,5156735827,450024
9/12/2013,15.466,4.7140368,4185040,5162163139,450064
9/13/2013,15.496,4.7231808,4198240,5178445075,450184
9/14/2013,15.498,4.7237904,4199120,5179530538,450192
9/15/2013,15.496,4.7231808,4198240,5178445075,450184
9/16/2013,15.516,4.7292768,4207200,5189497056,450264
9/17/2013,15.556,4.7414688,4225200,5211699696,450424
9/18/2013,15.614,4.7591472,4251300,5243893524,450656
9/19/2013,15.682,4.7798736,4281900,5281638012,450928
9/20/2013,15.726,4.7932848,4301700,5306060916,451104
9/21/2013,15.756,4.8024288,4315200,5322712896,451224
9/22/2013,15.758,4.8030384,4316100,5323823028,451232
9/23/2013,15.79,4.812792,4330500,5341585140,451360
9/24/2013,15.906,4.8481488,4382700,5405972796,451824
9/25/2013,15.932,4.8560736,4394400,5420404512,451928
9/26/2013,15.946,4.8603408,4400700,5428175436,451984
9/27/2013,15.948,4.8609504,4401600,5429285568,451992
9/28/2013,15.932,4.8560736,4394400,5420404512,451928
9/29/2013,15.924,4.8536352,4390800,5415963984,451896
9/30/2013,15.916,4.8511968,4387200,5411523456,451864
10/1/2013,15.892,4.8438816,4376400,5398201872,451768
10/2/2013,15.858,4.8335184,4361100,5379329628,451632
10/3/2013,15.836,4.8268128,4351200,5367118176,451544
10/4/2013,15.814,4.8201072,4341300,5354906724,451456
10/5/2013,15.788,4.8121824,4329600,5340475008,451352
10/6/2013,15.772,4.8073056,4322400,5331593952,451288
10/7/2013,15.796,4.8146208,4333200,5344915536,451384
10/8/2013,15.82,4.821936,4344000,5358237120,451480
10/9/2013,15.79,4.812792,4330500,5341585140,451360
10/10/2013,15.766,4.8054768,4319700,5328263556,451264
10/11/2013,15.752,4.8012096,4313400,5320492632,451208
10/12/2013,15.728,4.7938944,4302600,5307171048,451112
10/13/2013,15.696,4.7841408,4288200,5289408936,450984
10/14/2013,15.66,4.773168,4272000,5269426560,450840
10/15/2013,15.628,4.7634144,4257600,5251664448,450712
10/16/2013,15.614,4.7591472,4251300,5243893524,450656
10/17/2013,15.582,4.7493936,4236900,5226131412,450528
10/18/2013,15.55,4.73964,4222500,5208369300,450400
10/19/2013,15.522,4.7311056,4209900,5192827452,450288
10/20/2013,15.492,4.7219616,4196480,5176274150,450168
10/21/2013,15.472,4.7158656,4187680,5165419526,450088
10/22/2013,15.472,4.7158656,4187680,5165419526,450088
10/23/2013,15.452,4.7097696,4178880,5154564902,450008
10/24/2013,15.388,4.6902624,4150720,5119830106,449752
10/25/2013,15.356,4.6805088,4136640,5102462707,449624
10/26/2013,15.332,4.6731936,4126080,5089437158,449528
10/27/2013,15.31,4.666488,4116400,5077497072,449440
10/28/2013,15.288,4.6597824,4106720,5065556986,449352
10/29/2013,15.268,4.6536864,4097920,5054702362,449272
10/30/2013,15.248,4.6475904,4089120,5043847738,449192
10/31/2013,15.232,4.6427136,4082080,5035164038,449128
11/1/2013,15.214,4.6372272,4074160,5025394877,449056
11/2/2013,15.19,4.629912,4063600,5012369328,448960
11/3/2013,15.128,4.6110144,4036320,4978719994,448712
11/4/2013,15.098,4.6018704,4023120,4962438058,448592
11/5/2013,15.082,4.5969936,4016080,4953754358,448528
11/6/2013,15.064,4.5915072,4008160,4943985197,448456
11/7/2013,15.048,4.5866304,4001120,4935301498,448392
11/8/2013,15.01,4.575048,3984400,4914677712,448240
11/9/2013,14.988,4.5683424,3974600,4902589608,448096.8
11/10/2013,14.976,4.5646848,3969200,4895928816,447993.6
11/11/2013,14.96,4.559808,3962000,4887047760,447856
11/12/2013,14.946,4.5555408,3955700,4879276836,447735.6
11/13/2013,14.866,4.5311568,3919700,4834871556,447047.6
11/14/2013,14.86,4.529328,3917000,4831541160,446996
11/15/2013,14.844,4.5244512,3909800,4822660104,446858.4
11/16/2013,14.844,4.5244512,3909800,4822660104,446858.4
11/17/2013,14.842,4.5238416,3908900,4821549972,446841.2
11/18/2013,14.834,4.5214032,3905300,4817109444,446772.4
11/19/2013,14.824,4.5183552,3900800,4811558784,446686.4
11/20/2013,14.82,4.517136,3899000,4809338520,446652
11/21/2013,14.806,4.5128688,3892700,4801567596,446531.6
11/22/2013,14.804,4.5122592,3891800,4800457464,446514.4
11/23/2013,14.788,4.5073824,3884600,4791576408,446376.8
11/24/2013,14.756,4.4976288,3870200,4773814296,446101.6
11/25/2013,14.728,4.4890944,3857600,4758272448,445860.8
11/26/2013,14.722,4.4872656,3854900,4754942052,445809.2
11/27/2013,14.716,4.4854368,3852200,4751611656,445757.6
11/28/2013,14.668,4.4708064,3830600,4724968488,445344.8
11/29/2013,14.652,4.4659296,3823400,4716087432,445207.2
11/30/2013,14.642,4.4628816,3818900,4710536772,445121.2
12/1/2013,14.638,4.4616624,3817100,4708316508,445086.8
12/2/2013,14.64,4.462272,3818000,4709426640,445104
12/3/2013,14.638,4.4616624,3817100,4708316508,445086.8
12/4/2013,14.626,4.4580048,3811700,4701655716,444983.6
12/5/2013,14.612,4.4537376,3805400,4693884792,444863.2
12/6/2013,14.602,4.4506896,3800900,4688334132,444777.2
12/7/2013,14.586,4.4458128,3793700,4679453076,444639.6
12/8/2013,14.584,4.4452032,3792800,4678342944,444622.4
12/9/2013,14.568,4.4403264,3785600,4669461888,444484.8
12/10/2013,14.544,4.4330112,3774800,4656140304,444278.4
12/11/2013,14.522,4.4263056,3764900,4643928852,444089.2
12/12/2013,14.482,4.4141136,3746792,4621592996,443615.6
12/13/2013,14.456,4.4061888,3734936,4606968857,443204.8
12/14/2013,14.442,4.4019216,3728552,4599094321,442983.6
12/15/2013,14.434,4.3994832,3724904,4594594586,442857.2
12/16/2013,14.408,4.3915584,3713048,4579970447,442446.4
12/17/2013,14.382,4.3836336,3701192,4565346308,442035.6
12/18/2013,14.354,4.3750992,3688424,4549597236,441593.2
12/19/2013,14.334,4.3690032,3679304,4538347898,441277.2
12/20/2013,14.322,4.3653456,3673832,4531598295,441087.6
12/21/2013,14.308,4.3610784,3667448,4523723759,440866.4
12/22/2013,14.296,4.3574208,3661976,4516974156,440676.8
12/23/2013,14.288,4.3549824,3658328,4512474421,440550.4
12/24/2013,14.266,4.3482768,3648296,4500100150,440202.8
12/25/2013,14.25,4.3434,3641000,4491100680,439950
12/26/2013,14.244,4.3415712,3638264,4487725879,439855.2
12/27/2013,14.232,4.3379136,3632792,4480976276,439665.6
12/28/2013,14.234,4.3385232,3633704,4482101210,439697.2
12/29/2013,14.224,4.3354752,3629144,4476476541,439539.2
12/30/2013,14.196,4.3269408,3616376,4460727468,439096.8
12/31/2013,14.156,4.3147488,3598136,4438228793,438464.8
1/1/2014,14.152,4.3135296,3596312,4435978926,438401.6
1/2/2014,14.156,4.3147488,3598136,4438228793,438464.8
1/3/2014,14.088,4.2940224,3567128,4399981045,437390.4
1/4/2014,14.092,4.2952416,3568952,4402230913,437453.6
1/5/2014,14.096,4.2964608,3570776,4404480780,437516.8
1/6/2014,14.066,4.2873168,3557096,4387606774,437042.8
1/7/2014,14,4.2672,3527000,4350483960,436000
1/8/2014,13.996,4.2659808,3525320,4348411714,435849.6
1/9/2014,14.018,4.2726864,3535208,4360608364,436284.4
1/10/2014,14.028,4.2757344,3539768,4366233033,436442.4
1/11/2014,14.04,4.279392,3545240,4372982635,436632
1/12/2014,14.03,4.276344,3540680,4367357966,436474
1/13/2014,14.032,4.2769536,3541592,4368482900,436505.6
1/14/2014,14.03,4.276344,3540680,4367357966,436474
1/15/2014,14.014,4.2714672,3533384,4358358496,436221.2
1/16/2014,13.974,4.2592752,3516080,4337014358,435022.4
1/17/2014,13.96,4.255008,3510200,4329761496,434496
1/18/2014,13.93,4.245864,3497600,4314219648,433368
1/19/2014,13.912,4.2403776,3490040,4304894539,432691.2
1/20/2014,13.902,4.2373296,3485840,4299713923,432315.2
1/21/2014,13.896,4.2355008,3483320,4296605554,432089.6
1/22/2014,13.848,4.2208704,3463160,4271738597,430284.8
1/23/2014,13.828,4.2147744,3454760,4261377365,429532.8
1/24/2014,13.788,4.2025824,3437960,4240654901,428028.8
1/25/2014,13.788,4.2025824,3437960,4240654901,428028.8
1/26/2014,13.79,4.203192,3438800,4241691024,428104
1/27/2014,13.788,4.2025824,3437960,4240654901,428028.8
1/28/2014,13.776,4.1989248,3432920,4234438162,427577.6
1/29/2014,13.758,4.1934384,3425360,4225113053,426900.8
1/30/2014,13.822,4.2129456,3452240,4258268995,429307.2
1/31/2014,13.922,4.2434256,3494240,4310075155,433067.2
2/1/2014,13.942,4.2495216,3502640,4320436387,433819.2
2/2/2014,13.946,4.2507408,3504320,4322508634,433969.6
2/3/2014,13.954,4.2531792,3507680,4326653126,434270.4
2/4/2014,13.98,4.261104,3518600,4340122728,435248
2/5/2014,14,4.2672,3527000,4350483960,436000
2/6/2014,14.022,4.2739056,3537032,4362858231,436347.6
2/7/2014,14.026,4.2751248,3538856,4365108099,436410.8
2/8/2014,14.028,4.2757344,3539768,4366233033,436442.4
2/9/2014,14.006,4.2690288,3529736,4353858761,436094.8
2/10/2014,13.992,4.2647616,3523640,4346339467,435699.2
2/11/2014,13.99,4.264152,3522800,4345303344,435624
2/12/2014,14.006,4.2690288,3529736,4353858761,436094.8
2/13/2014,14.022,4.2739056,3537032,4362858231,436347.6
2/14/2014,14.028,4.2757344,3539768,4366233033,436442.4
2/15/2014,14.018,4.2726864,3535208,4360608364,436284.4
2/16/2014,14.008,4.2696384,3530648,4354983695,436126.4
2/17/2014,14.006,4.2690288,3529736,4353858761,436094.8
2/18/2014,14.006,4.2690288,3529736,4353858761,436094.8
2/19/2014,13.998,4.2665904,3526160,4349447837,435924.8
2/20/2014,13.99,4.264152,3522800,4345303344,435624
2/21/2014,13.986,4.2629328,3521120,4343231098,435473.6
2/22/2014,13.982,4.2617136,3519440,4341158851,435323.2
2/23/2014,13.986,4.2629328,3521120,4343231098,435473.6
2/24/2014,13.98,4.261104,3518600,4340122728,435248
2/25/2014,13.974,4.2592752,3516080,4337014358,435022.4
2/26/2014,13.972,4.2586656,3515240,4335978235,434947.2
2/27/2014,13.954,4.2531792,3507680,4326653126,434270.4
2/28/2014,13.946,4.2507408,3504320,4322508634,433969.6
3/1/2014,13.926,4.2446448,3495920,4312147402,433217.6
3/2/2014,13.912,4.2403776,3490040,4304894539,432691.2
3/3/2014,13.898,4.2361104,3484160,4297641677,432164.8
3/4/2014,13.882,4.2312336,3477440,4289352691,431563.2
3/5/2014,13.868,4.2269664,3471560,4282099829,431036.8
3/6/2014,13.878,4.2300144,3475760,4287280445,431412.8
3/7/2014,13.87,4.227576,3472400,4283135952,431112
3/8/2014,13.866,4.2263568,3470720,4281063706,430961.6
3/9/2014,13.852,4.2220896,3464840,4273810843,430435.2
3/10/2014,13.84,4.218432,3459800,4267594104,429984
3/11/2014,13.824,4.2135552,3453080,4259305118,429382.4
3/12/2014,13.806,4.2080688,3445520,4249980010,428705.6
3/13/2014,13.762,4.1946576,3427040,4227185299,427051.2
3/14/2014,13.73,4.184904,3413600,4210607328,425848
3/15/2014,13.71,4.178808,3405200,4200246096,425096
3/16/2014,13.702,4.1763696,3401840,4196101603,424795.2
3/17/2014,13.688,4.1721024,3395960,4188848741,424268.8
3/18/2014,13.69,4.172712,3396800,4189884864,424344
3/19/2014,13.688,4.1721024,3395960,4188848741,424268.8
3/20/2014,13.674,4.1678352,3390080,4181595878,423742.4
3/21/2014,13.648,4.1599104,3379160,4168126277,422764.8
3/22/2014,13.616,4.1501568,3365720,4151548306,421561.6
3/23/2014,13.59,4.142232,3354800,4138078704,420584
3/24/2014,13.586,4.1410128,3353120,4136006458,420433.6
3/25/2014,13.648,4.1599104,3379160,4168126277,422764.8
3/26/2014,13.61,4.148328,3363200,4148439936,421336
3/27/2014,13.628,4.1538144,3370760,4157765045,422012.8
3/28/2014,13.628,4.1538144,3370760,4157765045,422012.8
3/29/2014,13.628,4.1538144,3370760,4157765045,422012.8
3/30/2014,13.606,4.1471088,3361520,4146367690,421185.6
3/31/2014,13.586,4.1410128,3353120,4136006458,420433.6
4/1/2014,13.584,4.1404032,3352280,4134970334,420358.4
4/2/2014,13.56,4.133088,3342200,4122536856,419456
4/3/2014,13.542,4.1276016,3334640,4113211747,418779.2
4/4/2014,13.512,4.1184576,3322040,4097669899,417651.2
4/5/2014,13.486,4.1105328,3311148,4084234835,416578.4
4/6/2014,13.47,4.105656,3304460,4075985321,415868
4/7/2014,13.456,4.1013888,3298608,4068766996,415246.4
4/8/2014,13.436,4.0952928,3290248,4058455103,414358.4
4/9/2014,13.406,4.0861488,3277708,4042987264,413026.4
4/10/2014,13.384,4.0794432,3268512,4031644182,412049.6
4/11/2014,13.352,4.0696896,3255136,4015145153,410628.8
4/12/2014,13.316,4.0587168,3240088,3996583746,409030.4
4/13/2014,13.3,4.05384,3233400,3988334232,408320
4/14/2014,13.298,4.0532304,3232564,3987303043,408231.2
4/15/2014,13.288,4.0501824,3228384,3982147096,407787.2
4/16/2014,13.258,4.0410384,3215844,3966679257,406455.2
4/17/2014,13.256,4.0404288,3215008,3965648068,406366.4
4/18/2014,13.27,4.044696,3220860,3972866393,406988
4/19/2014,13.328,4.0623744,3245104,4002770882,409563.2
4/20/2014,13.31,4.056888,3237580,3993490178,408764
4/21/2014,13.282,4.0483536,3225876,3979053528,407520.8
4/22/2014,13.272,4.0453056,3221696,3973897582,407076.8
4/23/2014,13.248,4.0379904,3211664,3961523311,406011.2
4/24/2014,13.228,4.0318944,3203304,3951211418,405123.2
4/25/2014,13.202,4.0239696,3192436,3937805957,403968.8
4/26/2014,13.174,4.0154352,3180732,3923369307,402725.6
4/27/2014,13.162,4.0117776,3175716,3917182172,402192.8
4/28/2014,13.142,4.0056816,3167356,3906870279,401304.8
4/29/2014,13.118,3.9983664,3157324,3894496008,400239.2
4/30/2014,13.086,3.9886128,3143948,3877996979,398818.4
5/1/2014,13.068,3.9831264,3136424,3868716276,398019.2
5/2/2014,13.044,3.9758112,3126392,3856342004,396953.6
5/3/2014,13.064,3.9819072,3134752,3866653897,397841.6
5/4/2014,13.08,3.986784,3141440,3874903411,398552
5/5/2014,13.088,3.9892224,3144784,3879028168,398907.2
5/6/2014,13.08,3.986784,3141440,3874903411,398552
5/7/2014,13.062,3.9812976,3133916,3865622708,397752.8
5/8/2014,13.038,3.9739824,3123884,3853248436,396687.2
5/9/2014,13.008,3.9648384,3111344,3837780597,395355.2
5/10/2014,12.968,3.9526464,3095648,3818419895,394270.4
5/11/2014,12.93,3.941064,3080980,3800327210,393404
5/12/2014,12.894,3.9300912,3067084,3783186772,392583.2
5/13/2014,12.858,3.9191184,3053188,3766046334,391762.4
5/14/2014,12.852,3.9172896,3050872,3763189595,391625.6
5/15/2014,12.85,3.91668,3050100,3762237348,391580
5/16/2014,12.846,3.9154608,3048556,3760332855,391488.8
5/17/2014,12.818,3.9069264,3037748,3747001403,390850.4
5/18/2014,12.816,3.9063168,3036976,3746049156,390804.8
5/19/2014,12.806,3.9032688,3033116,3741287924,390576.8
5/20/2014,12.782,3.8959536,3023852,3729860965,390029.6
5/21/2014,12.752,3.8868096,3012272,3715577267,389345.6
5/22/2014,12.71,3.874008,2996060,3695580089,388388
5/23/2014,12.668,3.8612064,2979848,3675582911,387430.4
5/24/2014,12.634,3.8508432,2966724,3659394720,386655.2
5/25/2014,12.598,3.8398704,2952828,3642254281,385834.4
5/26/2014,12.562,3.8288976,2938932,3625113843,385013.6
5/27/2014,12.532,3.8197536,2927352,3610830145,384329.6
5/28/2014,12.516,3.8148768,2921176,3603212172,383964.8
5/29/2014,12.506,3.8118288,2917316,3598450940,383736.8
5/30/2014,12.496,3.8087808,2913456,3593689707,383499.2
5/31/2014,12.496,3.8087808,2913456,3593689707,383499.2
6/1/2014,12.49,3.806952,2911140,3590832967,383348
6/2/2014,12.474,3.8020752,2904964,3583214995,382944.8
6/3/2014,12.446,3.7935408,2894156,3569883543,382239.2
6/4/2014,12.422,3.7862256,2884892,3558456584,381634.4
6/5/2014,12.4,3.77952,2876400,3547981872,381080
6/6/2014,12.362,3.7679376,2861732,3529889187,380122.4
6/7/2014,12.33,3.758184,2849380,3514653242,379316
6/8/2014,12.352,3.7648896,2857872,3525127955,379870.4
6/9/2014,12.336,3.7600128,2851696,3517509982,379467.2
6/10/2014,12.318,3.7545264,2844748,3508939763,379013.6
6/11/2014,12.314,3.7533072,2843204,3507035270,378912.8
6/12/2014,12.382,3.7740336,2869452,3539411653,380626.4
6/13/2014,12.472,3.8014656,2904192,3582262748,382894.4
6/14/2014,12.504,3.8112192,2916544,3597498693,383691.2
6/15/2014,12.582,3.8349936,2946652,3634636309,385469.6
6/16/2014,12.612,3.8441376,2958232,3648920007,386153.6
6/17/2014,12.652,3.8563296,2973672,3667964939,387065.6
6/18/2014,12.706,3.8727888,2994516,3693675596,388296.8
6/19/2014,12.758,3.8886384,3014588,3718434006,389482.4
6/20/2014,12.784,3.8965632,3024624,3730813212,390075.2
6/21/2014,12.84,3.913632,3046240,3757476115,391352
6/22/2014,12.862,3.9203376,3054732,3767950827,391853.6
6/23/2014,12.894,3.9300912,3067084,3783186772,392583.2
6/24/2014,12.908,3.9343584,3072488,3789852498,392902.4
6/25/2014,12.908,3.9343584,3072488,3789852498,392902.4
6/26/2014,12.912,3.9355776,3074032,3791756991,392993.6
6/27/2014,12.91,3.934968,3073260,3790804745,392948
6/28/2014,12.94,3.944112,3084840,3805088443,393632
6/29/2014,12.946,3.9459408,3087156,3807945183,393768.8
6/30/2014,12.968,3.9526464,3095648,3818419895,394270.4
7/1/2014,12.974,3.9544752,3097964,3821276635,394407.2
7/2/2014,13.002,3.9630096,3108836,3834687029,395088.8
7/3/2014,13.004,3.9636192,3109672,3835718219,395177.6
7/4/2014,13.008,3.9648384,3111344,3837780597,395355.2
7/5/2014,13.026,3.9703248,3118868,3847061301,396154.4
7/6/2014,13.03,3.971544,3120540,3849123679,396332
7/7/2014,13.046,3.9764208,3127228,3857373193,397042.4
7/8/2014,13.074,3.9849552,3138932,3871809843,398285.6
7/9/2014,13.13,4.002024,3162340,3900683143,400772
7/10/2014,13.182,4.0178736,3184076,3927494064,403080.8
