date,Stage_ft,Stage_m,Storage_acft,Storage_m3,SA_acres
1/24/2023,16.1225,4.914138,4480125,5526144585,452665.5
1/25/2023,16.125,4.9149,4481250,5527532250,452675
1/26/2023,16.11,4.910328,4474500,5519206260,452618
1/27/2023,16.055,4.893564,4449750,5488677630,452409
1/28/2023,16.045,4.890516,4445250,5483126970,452371
1/29/2023,16.05,4.89204,4447500,5485902300,452390
1/30/2023,16.0425,4.889754,4444125,5481739305,452361.5
1/31/2023,16.03,4.885944,4438500,5474800980,452314
2/1/2023,16.015,4.881372,4431750,5466474990,452257
2/2/2023,15.9975,4.876038,4423875,5456761335,452190
2/3/2023,15.97,4.867656,4411500,5441497020,452080
2/4/2023,15.925,4.85394,4391250,5416519050,451900
2/5/2023,15.96,4.864608,4407000,5435946360,452040
2/6/2023,15.9775,4.869942,4414875,5445660015,452110
2/7/2023,15.9725,4.868418,4412625,5442884685,452090
2/8/2023,15.96,4.864608,4407000,5435946360,452040
2/9/2023,15.9475,4.860798,4401375,5429008035,451990
2/10/2023,15.9425,4.859274,4399125,5426232705,451970
2/11/2023,15.94,4.858512,4398000,5424845040,451960
2/12/2023,15.905,4.847844,4382250,5405417730,451820
2/13/2023,15.865,4.835652,4364250,5383215090,451660
2/14/2023,15.835,4.826508,4350750,5366563110,451540
2/15/2023,15.8125,4.81965,4340625,5354074125,451450
2/16/2023,15.79,4.812792,4330500,5341585140,451360
2/17/2023,15.78,4.809744,4326000,5336034480,451320
2/18/2023,15.7375,4.79679,4306875,5312444175,451150
2/19/2023,15.7275,4.793742,4302375,5306893515,451110
2/20/2023,15.7175,4.790694,4297875,5301342855,451070
2/21/2023,15.71,4.788408,4294500,5297179860,451040
2/22/2023,15.6925,4.783074,4286625,5287466205,450970
2/23/2023,15.665,4.774692,4274250,5272201890,450860
2/24/2023,15.6375,4.76631,4261875,5256937575,450750
2/25/2023,15.615,4.759452,4251750,5244448590,450660
2/26/2023,15.585,4.750308,4238250,5227796610,450540
2/27/2023,15.565,4.744212,4229250,5216695290,450460
2/28/2023,15.54,4.736592,4218000,5202818640,450360
3/1/2023,15.51,4.727448,4204500,5186166660,450240
3/2/2023,15.4725,4.716018,4187900,5165690892,450090
3/3/2023,15.445,4.707636,4175800,5150765784,449980
3/4/2023,15.405,4.695444,4158200,5129056536,449820
3/5/2023,15.3725,4.685538,4143900,5111417772,449690
3/6/2023,15.34,4.675632,4129600,5093779008,449560
3/7/2023,15.3075,4.665726,4115300,5076140244,449430
3/8/2023,15.2625,4.65201,4095500,5051717340,449250
3/9/2023,15.2175,4.638294,4075700,5027294436,449070
3/10/2023,15.175,4.62534,4057000,5004228360,448900
3/11/2023,15.145,4.616196,4043800,4987946424,448780
3/12/2023,15.115,4.607052,4030600,4971664488,448660
3/13/2023,15.0925,4.600194,4020700,4959453036,448570
3/14/2023,15.05,4.58724,4002000,4936386960,448400
3/15/2023,14.985,4.567428,3973250,4900924410,448071
3/16/2023,14.9625,4.56057,3963125,4888435425,447877.5
3/17/2023,14.95,4.55676,3957500,4881497100,447770
3/18/2023,14.93,4.550664,3948500,4870395780,447598
3/19/2023,14.8675,4.531614,3920375,4835704155,447060.5
3/20/2023,14.8475,4.525518,3911375,4824602835,446888.5
3/21/2023,14.82,4.517136,3899000,4809338520,446652
3/22/2023,14.8075,4.513326,3893375,4802400195,446544.5
3/23/2023,14.775,4.50342,3878750,4784360550,446265
3/24/2023,14.745,4.494276,3865250,4767708570,446007
3/25/2023,14.7225,4.487418,3855125,4755219585,445813.5
3/26/2023,14.7,4.48056,3845000,4742730600,445620
3/27/2023,14.6775,4.473702,3834875,4730241615,445426.5
3/28/2023,14.6425,4.463034,3819125,4710814305,445125.5
3/29/2023,14.6075,4.452366,3803375,4691386995,444824.5
3/30/2023,14.5875,4.44627,3794375,4680285675,444652.5
3/31/2023,14.5525,4.435602,3778625,4660858365,444351.5
4/1/2023,14.5225,4.426458,3765125,4644206385,444093.5
4/2/2023,14.5075,4.421886,3758375,4635880395,443964.5
4/3/2023,14.4825,4.414266,3747020,4621874230,443623.5
4/4/2023,14.45,4.40436,3732200,4603594056,443110
4/5/2023,14.405,4.390644,3711680,4578283046,442399
4/6/2023,14.3525,4.374642,3687740,4548753535,441569.5
4/7/2023,14.3125,4.36245,3669500,4526254860,440937.5
4/8/2023,14.28,4.352544,3654680,4507974686,440424
4/9/2023,14.2825,4.353306,3655820,4509380854,440463.5
4/10/2023,14.2475,4.342638,3639860,4489694513,439910.5
4/11/2023,14.2075,4.330446,3621620,4467195838,439278.5
4/12/2023,14.1975,4.327398,3617060,4461571169,439120.5
4/13/2023,14.2175,4.333494,3626180,4472820506,439436.5
4/14/2023,14.23,4.337304,3631880,4479851342,439634
4/15/2023,14.225,4.33578,3629600,4477039008,439555
4/16/2023,14.265,4.347972,3647840,4499537683,440187
4/17/2023,14.35,4.37388,3686600,4547347368,441530
4/18/2023,14.34,4.370832,3682040,4541722699,441372
4/19/2023,14.3225,4.365498,3674060,4531879529,441095.5
4/20/2023,14.3,4.35864,3663800,4519224024,440740
4/21/2023,14.295,4.357116,3661520,4516411690,440661
4/22/2023,14.2875,4.35483,3658100,4512193188,440542.5
4/23/2023,14.265,4.347972,3647840,4499537683,440187
4/24/2023,14.27,4.349496,3650120,4502350018,440266
4/25/2023,14.3075,4.360926,3667220,4523442526,440858.5
4/26/2023,14.3225,4.365498,3674060,4531879529,441095.5
4/27/2023,14.3125,4.36245,3669500,4526254860,440937.5
4/28/2023,14.3025,4.359402,3664940,4520630191,440779.5
4/29/2023,14.32,4.364736,3672920,4530473362,441056
4/30/2023,14.3175,4.363974,3671780,4529067194,441016.5
5/1/2023,14.29,4.355592,3659240,4513599355,440582
5/2/2023,14.2675,4.348734,3648980,4500943850,440226.5
5/3/2023,14.235,4.338828,3634160,4482663677,439713
5/4/2023,14.1975,4.327398,3617060,4461571169,439120.5
5/5/2023,14.1825,4.322826,3610220,4453134166,438883.5
5/6/2023,14.165,4.317492,3602240,4443290995,438607
5/7/2023,14.1475,4.312158,3594260,4433447825,438330.5
5/8/2023,14.11,4.300728,3577160,4412355317,437738
5/9/2023,14.085,4.293108,3565760,4398293645,437343
5/10/2023,14.0575,4.284726,3553220,4382825806,436908.5
5/11/2023,14.0275,4.275582,3539540,4365951799,436434.5
5/12/2023,13.9925,4.264914,3523850,4346598498,435718
5/13/2023,13.955,4.253484,3508100,4327171188,434308
5/14/2023,13.9175,4.242054,3492350,4307743878,432898
5/15/2023,13.8825,4.231386,3477650,4289611722,431582
5/16/2023,13.85,4.22148,3464000,4272774720,430360
5/17/2023,13.8075,4.208526,3446150,4250757102,428762
5/18/2023,13.7875,4.20243,3437750,4240395870,428010
5/19/2023,13.77,4.197096,3430400,4231329792,427352
5/20/2023,13.7525,4.191762,3423050,4222263714,426694
5/21/2023,13.725,4.18338,3411500,4208017020,425660
5/22/2023,13.7175,4.181094,3408350,4204131558,425378
5/23/2023,13.7825,4.200906,3435650,4237805562,427822
5/24/2023,13.805,4.207764,3445100,4249461948,428668
5/25/2023,13.815,4.210812,3449300,4254642564,429044
5/26/2023,13.835,4.216908,3457700,4265003796,429796
5/27/2023,13.885,4.232148,3478700,4290906876,431676
5/28/2023,13.895,4.235196,3482900,4296087492,432052
5/29/2023,13.875,4.2291,3474500,4285726260,431300
5/30/2023,13.8675,4.226814,3471350,4281840798,431018
5/31/2023,13.86,4.224528,3468200,4277955336,430736
6/1/2023,13.8875,4.23291,3479750,4292202030,431770
6/2/2023,13.935,4.247388,3499700,4316809956,433556
6/3/2023,13.9625,4.25577,3511250,4331056650,434590
6/4/2023,13.9775,4.260342,3517550,4338827574,435154
6/5/2023,13.985,4.262628,3520700,4342713036,435436
6/6/2023,13.99,4.264152,3522800,4345303344,435624
6/7/2023,14,4.2672,3527000,4350483960,436000
6/8/2023,14.0025,4.267962,3528140,4351890127,436039.5
6/9/2023,14.015,4.271772,3533840,4358920963,436237
6/10/2023,14.035,4.277868,3542960,4370170301,436553
6/11/2023,14.035,4.277868,3542960,4370170301,436553
6/12/2023,14.045,4.280916,3547520,4375794970,436711
6/13/2023,14.0625,4.28625,3555500,4385638140,436987.5
6/14/2023,14.0975,4.296918,3571460,4405324481,437540.5
6/15/2023,14.09,4.294632,3568040,4401105979,437422
6/16/2023,14.09,4.294632,3568040,4401105979,437422
6/17/2023,14.12,4.303776,3581720,4417979986,437896
6/18/2023,14.1475,4.312158,3594260,4433447825,438330.5
6/19/2023,14.16,4.315968,3599960,4440478661,438528
6/20/2023,14.1975,4.327398,3617060,4461571169,439120.5
6/21/2023,14.3025,4.359402,3664940,4520630191,440779.5
6/22/2023,14.3425,4.371594,3683180,4543128866,441411.5
6/23/2023,14.3825,4.383786,3701420,4565627542,442043.5
6/24/2023,14.445,4.402836,3729920,4600781722,443031
6/25/2023,14.52,4.425696,3764000,4642818720,444072
6/26/2023,14.5625,4.43865,3783125,4666409025,444437.5
6/27/2023,14.5875,4.44627,3794375,4680285675,444652.5
6/28/2023,14.6075,4.452366,3803375,4691386995,444824.5
6/29/2023,14.6275,4.458462,3812375,4702488315,444996.5
6/30/2023,14.6425,4.463034,3819125,4710814305,445125.5
7/1/2023,14.65,4.46532,3822500,4714977300,445190
7/2/2023,14.6625,4.46913,3828125,4721915625,445297.5
7/3/2023,14.675,4.47294,3833750,4728853950,445405
7/4/2023,14.685,4.475988,3838250,4734404610,445491
7/5/2023,14.695,4.479036,3842750,4739955270,445577
7/6/2023,14.7475,4.495038,3866375,4769096235,446028.5
7/7/2023,14.7775,4.504182,3879875,4785748215,446286.5
7/8/2023,14.8225,4.517898,3900125,4810726185,446673.5
7/9/2023,14.86,4.529328,3917000,4831541160,446996
7/10/2023,14.875,4.5339,3923750,4839867150,447125
7/11/2023,14.8825,4.536186,3927125,4844030145,447189.5
7/12/2023,14.8775,4.534662,3924875,4841254815,447146.5
7/13/2023,14.885,4.536948,3928250,4845417810,447211
7/14/2023,14.8825,4.536186,3927125,4844030145,447189.5
7/15/2023,14.885,4.536948,3928250,4845417810,447211
7/16/2023,14.8975,4.540758,3933875,4852356135,447318.5
7/17/2023,14.925,4.54914,3946250,4867620450,447555
7/18/2023,14.9375,4.55295,3951875,4874558775,447662.5
7/19/2023,14.955,4.558284,3959750,4884272430,447813
7/20/2023,14.975,4.56438,3968750,4895373750,447985
7/21/2023,14.98,4.565904,3971000,4898149080,448028
7/22/2023,14.9775,4.565142,3969875,4896761415,448006.5
7/23/2023,14.985,4.567428,3973250,4900924410,448071
7/24/2023,14.9775,4.565142,3969875,4896761415,448006.5
7/25/2023,14.9975,4.571238,3978875,4907862735,448178.5
7/26/2023,14.985,4.567428,3973250,4900924410,448071
7/27/2023,14.99333333,4.569968,3977000,4905549960,448142.6667
7/28/2023,15.02,4.578096,3988800,4920105024,448280
7/29/2023,15.0875,4.59867,4018500,4956739380,448550
7/30/2023,15.1,4.60248,4024000,4963523520,448600
7/31/2023,15.1375,4.61391,4040500,4983875940,448750
8/1/2023,15.1875,4.62915,4062500,5011012500,448950
8/2/2023,15.2275,4.641342,4080100,5032721748,449110
8/3/2023,15.255,4.649724,4092200,5047646856,449220
8/4/2023,15.2725,4.655058,4099900,5057144652,449290
8/5/2023,15.2875,4.65963,4106500,5065285620,449350
8/6/2023,15.2975,4.662678,4110900,5070712932,449390
8/7/2023,15.305,4.664964,4114200,5074783416,449420
8/8/2023,15.305,4.664964,4114200,5074783416,449420
8/9/2023,15.2975,4.662678,4110900,5070712932,449390
8/10/2023,15.3025,4.664202,4113100,5073426588,449410
8/11/2023,15.345,4.677156,4131800,5096492664,449580
8/12/2023,15.3425,4.676394,4130700,5095135836,449570
8/13/2023,15.34,4.675632,4129600,5093779008,449560
8/14/2023,15.335,4.674108,4127400,5091065352,449540
8/15/2023,15.345,4.677156,4131800,5096492664,449580
8/16/2023,15.3475,4.677918,4132900,5097849492,449590
8/17/2023,15.3475,4.677918,4132900,5097849492,449590
8/18/2023,15.36,4.681728,4138400,5104633632,449640
8/19/2023,15.3625,4.68249,4139500,5105990460,449650
8/20/2023,15.37,4.684776,4142800,5110060944,449680
8/21/2023,15.36,4.681728,4138400,5104633632,449640
8/22/2023,15.3525,4.679442,4135100,5100563148,449610
8/23/2023,15.345,4.677156,4131800,5096492664,449580
8/24/2023,15.345,4.677156,4131800,5096492664,449580
8/25/2023,15.335,4.674108,4127400,5091065352,449540
8/26/2023,15.32,4.669536,4120800,5082924384,449480
8/27/2023,15.3175,4.668774,4119700,5081567556,449470
8/28/2023,15.3225,4.670298,4121900,5084281212,449490
8/29/2023,15.35,4.67868,4134000,5099206320,449600
8/30/2023,15.3675,4.684014,4141700,5108704116,449670
8/31/2023,15.3525,4.679442,4135100,5100563148,449610
9/1/2023,15.36,4.681728,4138400,5104633632,449640
9/2/2023,15.4,4.69392,4156000,5126342880,449800
9/3/2023,15.3875,4.69011,4150500,5119558740,449750
9/4/2023,15.37,4.684776,4142800,5110060944,449680
9/5/2023,15.3625,4.68249,4139500,5105990460,449650
9/6/2023,15.3525,4.679442,4135100,5100563148,449610
9/7/2023,15.335,4.674108,4127400,5091065352,449540
9/8/2023,15.34,4.675632,4129600,5093779008,449560
9/9/2023,15.405,4.695444,4158200,5129056536,449820
9/10/2023,15.405,4.695444,4158200,5129056536,449820
9/11/2023,15.395,4.692396,4153800,5123629224,449780
9/12/2023,15.375,4.6863,4145000,5112774600,449700
9/13/2023,15.365,4.683252,4140600,5107347288,449660
9/14/2023,15.365,4.683252,4140600,5107347288,449660
9/15/2023,15.41,4.696968,4160400,5131770192,449840
9/16/2023,15.4025,4.694682,4157100,5127699708,449810
9/17/2023,15.4125,4.69773,4161500,5133127020,449850
9/18/2023,15.41,4.696968,4160400,5131770192,449840
9/19/2023,15.43,4.703064,4169200,5142624816,449920
9/20/2023,15.4675,4.714494,4185700,5162977236,450070
9/21/2023,15.495,4.722876,4197800,5177902344,450180
9/22/2023,15.4925,4.722114,4196700,5176545516,450170
9/23/2023,15.49,4.721352,4195600,5175188688,450160
9/24/2023,15.475,4.71678,4189000,5167047720,450100
9/25/2023,15.505,4.725924,4202250,5183391330,450220
9/26/2023,15.5475,4.738878,4221375,5206981635,450390
9/27/2023,15.62,4.760976,4254000,5247223920,450680
9/28/2023,15.65,4.77012,4267500,5263875900,450800
9/29/2023,15.685,4.780788,4283250,5283303210,450940
9/30/2023,15.735,4.796028,4305750,5311056510,451140
10/1/2023,15.8325,4.825746,4349625,5365175445,451530
10/2/2023,15.885,4.841748,4373250,5394316410,451740
10/3/2023,15.9125,4.85013,4385625,5409580725,451850
10/4/2023,15.955,4.863084,4404750,5433171030,452020
10/5/2023,15.9975,4.876038,4423875,5456761335,452190
10/6/2023,16.025,4.88442,4436250,5472025650,452295
10/7/2023,16.06,4.895088,4452000,5491452960,452428
10/8/2023,16.095,4.905756,4467750,5510880270,452561
10/9/2023,16.1,4.90728,4470000,5513655600,452580
10/10/2023,16.125,4.9149,4481250,5527532250,452675
10/11/2023,16.1675,4.927854,4500375,5551122555,452836.5
10/12/2023,16.2225,4.944618,4525125,5581651185,453045.5
10/13/2023,16.275,4.96062,4548750,5610792150,453245
10/14/2023,16.315,4.972812,4566750,5632994790,453397
10/15/2023,16.32,4.974336,4569000,5635770120,453416
10/16/2023,16.3025,4.969002,4561125,5626056465,453349.5
10/17/2023,16.285,4.963668,4553250,5616342810,453283
10/18/2023,16.28,4.962144,4551000,5613567480,453264
10/19/2023,16.28,4.962144,4551000,5613567480,453264
