date,Stage_ft,Storage(ac-ft),Storage_m3,SA_acres,Stage_m
7/2/2018,14.284,3656504,4510224554,440487.2,4.3537632
7/3/2018,14.298,3662888,4518099090,440708.4,4.3580304
7/4/2018,14.324,3674744,4532723229,441119.2,4.3659552
7/5/2018,14.338,3681128,4540597765,441340.4,4.3702224
7/6/2018,14.37,3695720,4558596706,441846,4.379976
7/7/2018,14.42,3718520,4586720050,442636,4.395216
7/8/2018,14.446,3730376,4601344188,443046.8,4.4031408
7/9/2018,14.46,3736760,4609218725,443268,4.407408
7/10/2018,14.482,3746792,4621592996,443615.6,4.4141136
7/11/2018,14.486,3748616,4623842864,443678.8,4.4153328
7/12/2018,14.486,3748616,4623842864,443678.8,4.4153328
7/13/2018,14.492,3751352,4627217665,443773.6,4.4171616
7/14/2018,14.518,3763100,4641708588,444054.8,4.4250864
7/15/2018,14.49,3750440,4626092731,443742,4.416552
7/16/2018,14.456,3734936,4606968857,443204.8,4.4061888
7/17/2018,14.424,3720344,4588969917,442699.2,4.3964352
7/18/2018,14.418,3717608,4585595116,442604.4,4.3946064
7/19/2018,14.428,3722168,4591219785,442762.4,4.3976544
7/20/2018,14.404,3711224,4577720580,442383.2,4.3903392
7/21/2018,14.358,3690248,4551847103,441656.4,4.3763184
7/22/2018,14.338,3681128,4540597765,441340.4,4.3702224
7/23/2018,14.338,3681128,4540597765,441340.4,4.3702224
7/24/2018,14.326,3675656,4533848163,441150.8,4.3665648
7/25/2018,14.314,3670184,4527098560,440961.2,4.3629072
7/26/2018,14.312,3669272,4525973627,440929.6,4.3622976
7/27/2018,14.32,3672920,4530473362,441056,4.364736
7/28/2018,14.324,3674744,4532723229,441119.2,4.3659552
7/29/2018,14.334,3679304,4538347898,441277.2,4.3690032
7/30/2018,14.352,3687512,4548472302,441561.6,4.3744896
7/31/2018,14.362,3692072,4554096971,441719.6,4.3775376
8/1/2018,14.376,3698456,4561971507,441940.8,4.3818048
8/2/2018,14.384,3702104,4566471242,442067.2,4.3842432
8/3/2018,14.388,3703928,4568721109,442130.4,4.3854624
8/4/2018,14.398,3708488,4574345778,442288.4,4.3885104
8/5/2018,14.4,3709400,4575470712,442320,4.38912
8/6/2018,14.396,3707576,4573220844,442256.8,4.3879008
8/7/2018,14.45,3732200,4603594056,443110,4.40436
8/8/2018,14.454,3734024,4605843924,443173.2,4.4055792
8/9/2018,14.46,3736760,4609218725,443268,4.407408
8/10/2018,14.484,3747704,4622717930,443647.2,4.4147232
8/11/2018,14.498,3754088,4630592466,443868.4,4.4189904
8/12/2018,14.516,3762200,4640598456,444037.6,4.4244768
8/13/2018,14.55,3777500,4659470700,444330,4.43484
8/14/2018,14.586,3793700,4679453076,444639.6,4.4458128
8/15/2018,14.59,3795500,4681673340,444674,4.447032
8/16/2018,14.594,3797300,4683893604,444708.4,4.4482512
8/17/2018,14.586,3793700,4679453076,444639.6,4.4458128
8/18/2018,14.588,3794600,4680563208,444656.8,4.4464224
8/19/2018,14.598,3799100,4686113868,444742.8,4.4494704
8/20/2018,14.596,3798200,4685003736,444725.6,4.4488608
8/21/2018,14.596,3798200,4685003736,444725.6,4.4488608
8/22/2018,14.576,3789200,4673902416,444553.6,4.4427648
8/23/2018,14.564,3783800,4667241624,444450.4,4.4391072
8/24/2018,14.556,3780200,4662801096,444381.6,4.4366688
8/25/2018,14.548,3776600,4658360568,444312.8,4.4342304
8/26/2018,14.546,3775700,4657250436,444295.6,4.4336208
8/27/2018,14.548,3776600,4658360568,444312.8,4.4342304
8/28/2018,14.592,3796400,4682783472,444691.2,4.4476416
8/29/2018,14.608,3803600,4691664528,444828.8,4.4525184
8/30/2018,14.608,3803600,4691664528,444828.8,4.4525184
8/31/2018,14.592,3796400,4682783472,444691.2,4.4476416
9/1/2018,14.58,3791000,4676122680,444588,4.443984
9/2/2018,14.578,3790100,4675012548,444570.8,4.4433744
9/3/2018,14.626,3811700,4701655716,444983.6,4.4580048
9/4/2018,14.658,3826100,4719417828,445258.8,4.4677584
9/5/2018,14.666,3829700,4723858356,445327.6,4.4701968
9/6/2018,14.658,3826100,4719417828,445258.8,4.4677584
9/7/2018,14.664,3828800,4722748224,445310.4,4.4695872
9/8/2018,14.678,3835100,4730519148,445430.8,4.4738544
9/9/2018,14.692,3841400,4738290072,445551.2,4.4781216
9/10/2018,14.704,3846800,4744950864,445654.4,4.4817792
9/11/2018,14.71,3849500,4748281260,445706,4.483608
9/12/2018,14.712,3850400,4749391392,445723.2,4.4842176
9/13/2018,14.714,3851300,4750501524,445740.4,4.4848272
9/14/2018,14.79,3885500,4792686540,446394,4.507992
9/15/2018,14.792,3886400,4793796672,446411.2,4.5086016
9/16/2018,14.794,3887300,4794906804,446428.4,4.5092112
9/17/2018,14.788,3884600,4791576408,446376.8,4.5073824
9/18/2018,14.774,3878300,4783805484,446256.4,4.5031152
9/19/2018,14.756,3870200,4773814296,446101.6,4.4976288
9/20/2018,14.73,3858500,4759382580,445878,4.489704
9/21/2018,14.708,3848600,4747171128,445688.8,4.4829984
9/22/2018,14.692,3841400,4738290072,445551.2,4.4781216
9/23/2018,14.698,3844100,4741620468,445602.8,4.4799504
9/24/2018,14.692,3841400,4738290072,445551.2,4.4781216
9/25/2018,14.67,3831500,4726078620,445362,4.471416
9/26/2018,14.662,3827900,4721638092,445293.2,4.4689776
9/27/2018,14.638,3817100,4708316508,445086.8,4.4616624
9/28/2018,14.614,3806300,4694994924,444880.4,4.4543472
9/29/2018,14.574,3788300,4672792284,444536.4,4.4421552
9/30/2018,14.54,3773000,4653920040,444244,4.431792
10/1/2018,14.51,3759500,4637268060,443986,4.422648
10/2/2018,14.47,3741320,4614843394,443426,4.410456
10/3/2018,14.424,3720344,4588969917,442699.2,4.3964352
10/4/2018,14.378,3699368,4563096441,441972.4,4.3824144
10/5/2018,14.344,3683864,4543972567,441435.2,4.3720512
10/6/2018,14.296,3661976,4516974156,440676.8,4.3574208
10/7/2018,14.256,3643736,4494475481,440044.8,4.3452288
10/8/2018,14.232,3632792,4480976276,439665.6,4.3379136
10/9/2018,14.226,3630056,4477601475,439570.8,4.3360848
10/10/2018,14.214,3624584,4470851872,439381.2,4.3324272
10/11/2018,14.23,3631880,4479851342,439634,4.337304
10/12/2018,14.234,3633704,4482101210,439697.2,4.3385232
10/13/2018,14.252,3641912,4492225614,439981.6,4.3440096
10/14/2018,14.236,3634616,4483226144,439728.8,4.3391328
10/15/2018,14.218,3626408,4473101740,439444.4,4.3336464
10/16/2018,14.192,3614552,4458477601,439033.6,4.3257216
10/17/2018,14.164,3601784,4442728528,438591.2,4.3171872
10/18/2018,14.132,3587192,4424729588,438085.6,4.3074336
10/19/2018,14.104,3574424,4408980516,437643.2,4.2988992
10/20/2018,14.072,3559832,4390981575,437137.6,4.2891456
10/21/2018,14.02,3536120,4361733298,436316,4.273296
10/22/2018,13.986,3521120,4343231098,435473.6,4.2629328
10/23/2018,13.95,3506000,4324580880,434120,4.25196
