Date,Stage_ft,Stage_m,Storage_acft,Storage_cmd
11/2/2015,14.536,4.4305728,3771200,4651699776
11/3/2015,14.524,4.4269152,3765800,4645038984
11/4/2015,14.51,4.422648,3759500,4637268060
11/5/2015,14.482,4.4141136,3746792,4621592996
11/6/2015,14.462,4.4080176,3737672,4610343659
11/7/2015,14.446,4.4031408,3730376,4601344188
11/8/2015,14.434,4.3994832,3724904,4594594586
11/9/2015,14.424,4.3964352,3720344,4588969917
11/10/2015,14.424,4.3964352,3720344,4588969917
11/11/2015,14.414,4.3933872,3715784,4583345248
11/12/2015,14.4,4.38912,3709400,4575470712
11/13/2015,14.38,4.383024,3700280,4564221374
11/14/2015,14.326,4.3665648,3675656,4533848163
11/15/2015,14.298,4.3580304,3662888,4518099090
11/16/2015,14.274,4.3507152,3651944,4504599885
11/17/2015,14.258,4.3458384,3644648,4495600415
11/18/2015,14.254,4.3446192,3642824,4493350548
11/19/2015,14.264,4.3476672,3647384,4498975216
11/20/2015,14.396,4.3879008,3707576,4573220844
11/21/2015,14.418,4.3946064,3717608,4585595116
11/22/2015,14.48,4.413504,3745880,4620468062
11/23/2015,14.472,4.4110656,3742232,4615968327
11/24/2015,14.472,4.4110656,3742232,4615968327
11/25/2015,14.472,4.4110656,3742232,4615968327
11/26/2015,14.458,4.4067984,3735848,4608093791
11/27/2015,14.456,4.4061888,3734936,4606968857
11/28/2015,14.456,4.4061888,3734936,4606968857
11/29/2015,14.45,4.40436,3732200,4603594056
11/30/2015,14.456,4.4061888,3734936,4606968857
12/1/2015,14.462,4.4080176,3737672,4610343659
12/2/2015,14.47,4.410456,3741320,4614843394
12/3/2015,14.478,4.4128944,3744968,4619343129
12/4/2015,14.582,4.4445936,3791900,4677232812
12/5/2015,14.652,4.4659296,3823400,4716087432
12/6/2015,14.68,4.474464,3836000,4731629280
12/7/2015,14.696,4.4793408,3843200,4740510336
12/8/2015,14.7,4.48056,3845000,4742730600
12/9/2015,14.726,4.4884848,3856700,4757162316
12/10/2015,14.736,4.4915328,3861200,4762712976
12/11/2015,14.738,4.4921424,3862100,4763823108
12/12/2015,14.748,4.4951904,3866600,4769373768
12/13/2015,14.746,4.4945808,3865700,4768263636
12/14/2015,14.758,4.4982384,3871100,4774924428
12/15/2015,14.764,4.5000672,3873800,4778254824
12/16/2015,14.77,4.501896,3876500,4781585220
12/17/2015,14.776,4.5037248,3879200,4784915616
12/18/2015,14.768,4.5012864,3875600,4780475088
12/19/2015,14.72,4.486656,3854000,4753831920
12/20/2015,14.724,4.4878752,3855800,4756052184
12/21/2015,14.72,4.486656,3854000,4753831920
12/22/2015,14.746,4.4945808,3865700,4768263636
12/23/2015,14.786,4.5067728,3883700,4790466276
12/24/2015,14.79,4.507992,3885500,4792686540
12/25/2015,14.79,4.507992,3885500,4792686540
12/26/2015,14.788,4.5073824,3884600,4791576408
12/27/2015,14.782,4.5055536,3881900,4788246012
12/28/2015,14.778,4.5043344,3880100,4786025748
12/29/2015,14.766,4.5006768,3874700,4779364956
12/30/2015,14.758,4.4982384,3871100,4774924428
12/31/2015,14.75,4.4958,3867500,4770483900
1/1/2016,14.734,4.4909232,3860300,4761602844
1/2/2016,14.71,4.483608,3849500,4748281260
1/3/2016,14.682,4.4750736,3836900,4732739412
1/4/2016,14.71,4.483608,3849500,4748281260
1/5/2016,14.676,4.4732448,3834200,4729409016
1/6/2016,14.674,4.4726352,3833300,4728298884
1/7/2016,14.686,4.4762928,3838700,4734959676
1/8/2016,14.706,4.4823888,3847700,4746060996
1/9/2016,14.718,4.4860464,3853100,4752721788
1/10/2016,14.756,4.4976288,3870200,4773814296
1/11/2016,14.762,4.4994576,3872900,4777144692
1/12/2016,14.76,4.498848,3872000,4776034560
1/13/2016,14.748,4.4951904,3866600,4769373768
1/14/2016,14.744,4.4939712,3864800,4767153504
1/15/2016,14.842,4.5238416,3908900,4821549972
1/16/2016,14.946,4.5555408,3955700,4879276836
1/17/2016,15.01,4.575048,3984400,4914677712
1/18/2016,15.052,4.5878496,4002880,4937472422
1/19/2016,15.06,4.590288,4006400,4941814272
1/20/2016,15.08,4.596384,4015200,4952668896
1/21/2016,15.104,4.6036992,4025760,4965694445
1/22/2016,15.188,4.6293024,4062720,5011283866
1/23/2016,15.238,4.6445424,4084720,5038420426
1/24/2016,15.276,4.6561248,4101440,5059044211
1/25/2016,15.29,4.660392,4107600,5066642448
1/26/2016,15.314,4.6677072,4118160,5079667997
1/27/2016,15.52,4.730496,4209000,5191717320
1/28/2016,15.788,4.8121824,4329600,5340475008
1/29/2016,15.948,4.8609504,4401600,5429285568
1/30/2016,16.058,4.8944784,4451100,5490342828
1/31/2016,16.126,4.9152048,4481700,5528087316
2/1/2016,16.17,4.928616,4501500,5552510220
2/2/2016,16.202,4.9383696,4515900,5570272332
2/3/2016,16.234,4.9481232,4530300,5588034444
2/4/2016,16.254,4.9542192,4539300,5599135764
2/5/2016,16.27,4.959096,4546500,5608016820
2/6/2016,16.296,4.9670208,4558200,5622448536
2/7/2016,16.336,4.9792128,4576200,5644651176
2/8/2016,16.338,4.9798224,4577100,5645761308
2/9/2016,16.316,4.9731168,4567200,5633549856
2/10/2016,16.29,4.965192,4555500,5619118140
2/11/2016,16.262,4.9566576,4542900,5603576292
2/12/2016,16.242,4.9505616,4533900,5592474972
2/13/2016,16.218,4.9432464,4523100,5579153388
2/14/2016,16.19,4.934712,4510500,5563611540
2/15/2016,16.18,4.931664,4506000,5558060880
2/16/2016,16.228,4.9462944,4527600,5584704048
2/17/2016,16.23,4.946904,4528500,5585814180
2/18/2016,16.188,4.9341024,4509600,5562501408
2/19/2016,16.156,4.9243488,4495200,5544739296
2/20/2016,16.126,4.9152048,4481700,5528087316
2/21/2016,16.09,4.904232,4465500,5508104940
2/22/2016,16.064,4.8963072,4453800,5493673224
2/23/2016,16.038,4.8883824,4442100,5479241508
2/24/2016,16.04,4.888992,4443000,5480351640
2/25/2016,16.022,4.8835056,4434900,5470360452
